שנת לימודים,שם מחוז,שם רשות,סמל מוסד,שם מוסד,חמשון טיפוח,סטטוס מוסד,סוג חינוך מוסד,שלבי חינוך במוסד,מגזר,סוג פיקוח,מעמד משפטי, שעות הוראה,עלות  שעות הוראה,שעות פרטניות, שעות שהיה,שעות הדרכה,עלות תיקצוב שעות הדרכה,שעות איחוד משכורת , עלות תיקצוב שעות איחוד משכורת ,"שעות בודדות -חנ""מ - חופשות","עלות שעות בודדות -חנ""מ - חופשות","שכ""ל",גני ילדים,שירותי היקף,תקציב הסעות ,פרויקטים והעברות לרשויות מקומיות ובעלויות,שעות רשת חינוך עצמאי ומעיין חינוך תורני , עלות שעות רשת חינוך עצמאי ומעיין חינוך תורני ,שעות מוסדות פטור,עלות שעות מוסדות פטור,שירותי עזר - מוסדות פטור,מספר תלמידים בפועל חינוך רגיל,מספר תלמידים בפועל חינוך מיוחד, מס' כיתות  חינוך רגיל, מס' כיתות  חינוך מיוחד,"סה""כ תקציב שכר ותשלומים",הערות
תשעו,תל אביב,תל אביב-יפו,514240,"ביה""ס הפתוח",חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,275,"2,176,983",51,48,0,0,0,0,0,0,0,0,"233,830",0,"17,708",0,0,0,0,0,203,0,6.0,0.0,"2,428,520", 
תשעו,תל אביב,תל אביב-יפו,514513,אביב,חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,727,"5,744,249",146,143,0,0,0,0,0,0,0,0,"541,091",0,"71,471",0,0,0,0,0,486,0,16.0,0.0,"6,356,811", 
תשעו,תל אביב,תל אביב-יפו,514521,שכונת המשתלה,חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,586,"4,688,772",104,97,0,0,0,0,0,0,0,0,"507,211",0,"50,000",0,0,0,0,0,350,17,12.0,2.0,"5,245,983", 
תשעו,תל אביב,תל אביב-יפו,514547,"ת""ת שמחת תורה",בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"197,337",0,"18,028",344,"2,111,094",0,0,0,177,0,8.5,0.0,"2,326,458", 
תשעו,תל אביב,תל אביב-יפו,514760,שובו-מעורב,בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"287,858",0,"128,401",407,"2,497,718",0,0,0,203,0,7.0,0.0,"2,913,977", 
תשעו,תל אביב,תל אביב-יפו,514802,"ת""ת שילה",חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"45,108",0,"49,935",201,"1,233,517",0,0,0,55,0,4.0,0.0,"1,328,560", 
תשעו,תל אביב,תל אביב-יפו,514836,תפארת יוסף,חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"179,004",0,"39,709",205,"1,169,999",0,0,0,86,0,4.0,0.0,"1,388,712", 
תשעו,תל אביב,תל אביב-יפו,514851,שער שמעון אור תורה,בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"261,367",0,"76,392",363,"2,071,754",0,0,0,160,13,7.5,1.0,"2,409,512", 
תשעו,תל אביב,תל אביב-יפו,514877,"ת""ת ובי' יחד",בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"181,881",0,"28,236",347,"2,129,504",0,0,0,172,0,8.0,0.0,"2,339,622", 
תשעו,תל אביב,תל אביב-יפו,514885,"ת""ת פיתוחי חותם",בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"303,851",0,"49,895",378,"2,157,363",0,0,0,142,20,7.0,2.0,"2,511,109", 
תשעו,תל אביב,תל אביב-יפו,514943,"ביה""ס קהילה",חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,499,870",0,0,0,0,0,276,0,9.5,0.0,"1,499,870", 
תשעו,תל אביב,תל אביב-יפו,514950,נופי ים,חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,850,"6,769,004",159,146,0,0,0,0,0,0,0,0,"699,956",0,"81,380",0,0,0,0,0,509,13,17.0,2.0,"7,550,340", 
תשעו,תל אביב,תל אביב-יפו,514976,"רש""י בנות",בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"155,101",0,"69,037",301,"1,717,900",0,0,0,121,0,5.5,0.0,"1,942,038", 
תשעו,תל אביב,תל אביב-יפו,514992,"ת""ת יחד",חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"197,337",0,"28,533",266,"1,632,415",0,0,0,141,0,6.0,0.0,"1,858,285", 
תשעו,תל אביב,תל אביב-יפו,515452,אמרי דוד,בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"372,652",0,"241,133",527,"3,007,752",0,0,0,183,18,8.0,2.0,"3,621,537", 
תשעו,תל אביב,תל אביב-יפו,515502,"תיכונ""ט ע""ש אלתרמן",חזק,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,"1,001","8,947,718",157,338,0,0,165,"1,091,437",0,0,"1,924,599",0,"1,437,039",0,"157,874",0,0,0,0,0,868,33,24.0,3.0,"13,558,667", 
תשעו,תל אביב,תל אביב-יפו,518019,חסן ערפה יפו,חלש - בינוני,פעיל,רגיל,יסודי בלבד,ערבי,ממלכתי,רשמי,934,"7,528,724",182,167,0,0,0,0,0,0,0,0,"876,979",0,"124,881",0,0,0,0,0,403,50,15.0,5.0,"8,530,583", 
תשעו,תל אביב,תל אביב-יפו,518035,אחוה יפו,חלש,פעיל,רגיל,יסודי בלבד,ערבי,ממלכתי,רשמי,587,"4,700,268",116,106,0,0,0,0,0,0,0,0,"438,082",0,"45,251",0,0,0,0,0,219,22,9.0,2.0,"5,183,601", 
תשעו,תל אביב,תל אביב-יפו,518043,טביטה הכנסיה הסקוטית,בינוני - חזק,פעיל,רגיל,יסודי ועליונה,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"719,906",0,"44,955",0,"1,092,163",0,0,0,0,0,289,0,11.5,0.0,"1,857,025", 
תשעו,תל אביב,תל אביב-יפו,518050,יסודי ערבי חדש,בינוני,פעיל,רגיל,יסודי בלבד,ערבי,ממלכתי,רשמי,616,"4,803,040",116,104,0,0,0,0,0,0,0,0,"378,955",0,"55,810",0,0,0,0,0,307,0,12.0,0.0,"5,237,805", 
תשעו,תל אביב,תל אביב-יפו,518068,לב יפו,חלש,פעיל,רגיל,יסודי בלבד,ערבי,ממלכתי,רשמי,537,"4,196,813",100,94,0,0,0,0,0,0,0,0,"428,461",0,"151,091",0,0,0,0,0,215,19,9.0,2.0,"4,776,365", 
תשעו,תל אביב,תל אביב-יפו,518076,הפטריארכיה היונית האורתודוקסי,בינוני,פעיל,רגיל,יסודי בלבד,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"950,122",0,0,0,0,0,171,0,6.0,0.0,"950,122", 
תשעו,תל אביב,תל אביב-יפו,518365,יהודה המכבי,חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,574,"4,505,150",97,94,0,0,0,0,0,0,0,0,"367,215",0,"35,077",0,0,0,0,0,348,0,12.0,0.0,"4,907,441", 
תשעו,תל אביב,תל אביב-יפו,520007,"עירוני מ""ב",חלש,פעיל,רגיל,"חט""ב בלבד",ערבי,ממלכתי,רשמי,41,"352,266",6,11,0,0,0,0,0,0,0,0,"80,065",0,"9,080",0,0,0,0,0,38,0,1.0,0.0,"441,411", 
תשעו,תל אביב,תל אביב-יפו,520130,הצרי, ,פעיל,מיוחד,יסודי ועליונה,יהודי,ממלכתי,רשמי,998,"8,932,867",171,240,0,0,0,0,"6,235","875,519",0,0,"2,010,675",0,"643,142",0,0,0,0,0,0,111,0.0,16.0,"12,462,204", 
תשעו,תל אביב,תל אביב-יפו,520171,אנוך, ,פעיל,מיוחד,יסודי ועליונה,יהודי,ממלכתי,רשמי,612,"5,503,467",96,159,0,0,0,0,"1,444","202,766",0,0,"898,375",0,"506,955",0,0,0,0,0,0,112,0.0,11.0,"7,111,564", 
תשעו,תל אביב,תל אביב-יפו,520197,מעלה מד, ,פעיל,מיוחד,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,563,"4,943,052",99,94,0,0,0,0,"1,750","245,735",0,0,"967,563",0,"187,084",0,0,0,0,0,0,111,0.0,12.0,"6,343,434", 
תשעו,תל אביב,תל אביב-יפו,520205,ברושים, ,פעיל,מיוחד,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,"1,037","9,568,652",168,358,0,0,0,0,"2,331","327,319","4,464",0,"1,385,736",0,"197,214",0,0,0,0,0,0,120,0.0,18.0,"11,483,386", 
תשעו,תל אביב,תל אביב-יפו,520213,נוה שאנן, ,פעיל,מיוחד,יסודי בלבד,יהודי,ממלכתי,רשמי,660,"5,787,181",116,111,0,0,0,0,"1,619","227,340",0,0,"967,563",0,"103,926",0,0,0,0,0,0,84,0.0,12.0,"7,086,009", 
תשעו,תל אביב,תל אביב-יפו,520221,ניב לחרשים, ,פעיל,מיוחד,יסודי ועליונה,יהודי,ממלכתי,רשמי,865,"7,798,860",146,233,0,0,0,0,"2,996","420,698",0,0,"1,626,134",0,"569,676",0,0,0,0,0,0,89,0.0,13.0,"10,415,368", 
תשעו,תל אביב,תל אביב-יפו,520288,תקומה, ,פעיל,מיוחד,יסודי ועליונה,יהודי,ממלכתי,רשמי,698,"6,356,598",107,222,0,0,0,0,"1,718","241,242","4,644",0,"604,515",0,"242,600",0,0,0,0,0,0,112,0.0,12.0,"7,449,600", 
תשעו,תל אביב,תל אביב-יפו,520387,און, ,פעיל,מיוחד,יסודי ועליונה,יהודי,ממלכתי,רשמי,"1,484","13,433,993",243,431,0,0,0,0,"7,390","1,037,704","3,432",0,"3,009,089",0,"1,302,474",0,0,0,0,0,0,141,0.0,22.0,"18,786,692", 
תשעו,תל אביב,תל אביב-יפו,520395,דנה, ,פעיל,מיוחד,יסודי בלבד,יהודי,ממלכתי,רשמי,244,"2,144,072",38,41,0,0,0,0,674,"94,643",0,0,"125,849",0,"48,821",0,0,0,0,0,0,0,0.0,5.0,"2,413,385",תקצוב גבוה - מוסד רפואי
תשעו,תל אביב,תל אביב-יפו,520486,מצדה, ,פעיל,מיוחד,יסודי בלבד,יהודי,ממלכתי,רשמי,646,"5,679,067",109,114,0,0,0,0,"1,369","192,235",0,0,"1,016,371",0,"201,884",0,0,0,0,0,0,117,0.0,12.0,"7,089,557", 
תשעו,תל אביב,תל אביב-יפו,520577,חורב מד, ,פעיל,מיוחד,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,664,"5,776,127",104,109,0,0,0,0,"1,750","245,735",0,0,"1,296,743",0,"186,139",0,0,0,0,0,0,91,0.0,13.0,"7,504,745", 
תשעו,תל אביב,תל אביב-יפו,520635,נתיב, ,פעיל,מיוחד,יסודי ועליונה,יהודי,ממלכתי,רשמי,925,"8,433,812",151,291,0,0,0,0,"4,055","569,403",0,0,"1,564,196",0,"558,365",0,0,0,0,0,0,81,0.0,11.0,"11,125,777", 
תשעו,תל אביב,תל אביב-יפו,520643,יחדיו, ,פעיל,מיוחד,יסודי בלבד,יהודי,ממלכתי,רשמי,945,"8,266,929",159,174,0,0,0,0,"5,868","823,985",0,0,"1,771,999",0,"932,965",0,0,0,0,0,0,80,0.0,11.0,"11,795,878", 
תשעו,תל אביב,תל אביב-יפו,520858,"מרכז שיקום נוער ת""א", ,פעיל,מיוחד,יסודי ועליונה,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"91,104",0,"1,312,951",0,0,0,0,0,0,33,0.0,4.0,"1,404,055", 
תשעו,תל אביב,תל אביב-יפו,520890,גיל, ,פעיל,מיוחד,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,"1,256","11,582,593",202,433,0,0,0,0,"9,487","1,332,165","4,644",0,"2,333,516",0,"1,374,970",0,0,0,0,0,0,113,0.0,15.0,"16,627,887", 
תשעו,תל אביב,תל אביב-יפו,525915,ונצואלה, ,פעיל,מיוחד,יסודי ועליונה,יהודי,ממלכתי,רשמי,991,"8,912,668",171,261,0,0,0,0,"5,189","728,639",0,0,"1,886,745",0,"779,576",0,0,0,0,0,0,90,0.0,14.0,"12,307,629", 
תשעו,תל אביב,תל אביב-יפו,530287,מפתן אלון,חלש - בינוני,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,180,"1,507,054",7,16,0,0,0,0,0,0,-30,0,0,0,"12,712",0,0,0,0,0,64,0,6.0,0.0,"1,519,735", 
תשעו,תל אביב,תל אביב-יפו,530535,כוכב הצפון, ,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,238,"1,866,708",40,40,0,0,0,0,0,0,0,0,"187,121",0,"15,655",0,0,0,0,0,127,0,5.0,0.0,"2,069,483", 
תשעו,תל אביב,תל אביב-יפו,533208,"מרכז נוער ע""ש מצקין",בינוני,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי,רשמי,0,0,0,0,0,0,538,"3,557,727",0,0,"616,415",0,"1,076",0,"1,630,767",0,0,0,0,0,142,0,10.0,0.0,"5,805,985", 
תשעו,תל אביב,תל אביב-יפו,540039,"מכללת אמי""ת תל-אביב",חלש - בינוני,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי דתי,רשמי,299,"2,677,652",46,93,0,0,0,0,0,0,"-17,889",0,"231,998",0,"363,806",0,0,0,0,0,106,0,5.0,0.0,"3,255,567", 
תשעו,תל אביב,תל אביב-יפו,540062,גמנסיה עברית הרצליה,חזק,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,937,"8,625,644",146,319,0,0,329,"2,174,666",0,0,"13,794,329",0,"1,341,548",0,"748,490",0,0,0,0,0,"1,289",11,39.0,1.0,"26,684,678", 
תשעו,תל אביב,תל אביב-יפו,540070,"תיכון חדש ע""ש רבין",חזק,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,977,"8,708,333",121,280,0,0,343,"2,267,859",0,0,"9,026,515",0,"1,308,257",0,"843,556",0,0,0,0,0,"1,199",29,35.0,3.0,"22,154,519", 
תשעו,תל אביב,תל אביב-יפו,540088,עירוני י' אליאנס,חזק,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,971,"8,670,428",111,278,0,0,167,"1,104,343",0,0,"14,794,575",0,"1,443,944",0,"929,908",0,0,0,0,0,"1,598",0,44.0,0.0,"26,943,199", 
תשעו,תל אביב,תל אביב-יפו,540112,עירוני א',חזק,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,938,"8,491,761",122,285,0,0,159,"1,052,651",0,0,"12,135,768",0,"1,810,928",0,"1,061,258",0,0,0,0,0,"1,473",0,42.0,0.0,"24,552,366", 
תשעו,תל אביב,תל אביב-יפו,540120,עירוני תורני ב' ג',בינוני,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי דתי,רשמי,366,"3,265,561",60,128,0,0,432,"2,858,213",0,0,"5,352,908",0,"350,297",0,"595,645",0,0,0,0,0,503,7,21.0,1.0,"12,422,624", 
תשעו,תל אביב,תל אביב-יפו,540146,עירוני ד',חזק,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,938,"8,746,893",143,306,0,0,299,"1,980,604",0,0,"11,434,028",0,"1,085,927",0,"790,106",0,0,0,0,0,"1,226",10,43.0,1.0,"24,037,558", 
תשעו,תל אביב,תל אביב-יפו,540153,עירוני ה',בינוני - חזק,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,403,"3,730,317",60,126,0,0,101,"665,187",0,0,"2,556,973",0,"450,321",0,"264,687",0,0,0,0,0,314,0,13.0,0.0,"7,667,486", 
תשעו,תל אביב,תל אביב-יפו,540161,עירוני ו' מקיף,חלש,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,574,"5,288,609",82,182,0,0,102,"677,498",20,"2,808","2,814,155",0,"569,913",0,"788,263",0,0,0,0,0,364,0,16.0,0.0,"10,141,247", 
תשעו,תל אביב,תל אביב-יפו,540179,קרית חינוך יפו,בינוני,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,716,"6,417,823",113,260,0,0,290,"1,917,879",0,0,"2,630,014",0,"1,123,881",0,"425,478",0,0,0,0,0,471,62,18.0,6.0,"12,515,076", 
תשעו,תל אביב,תל אביב-יפו,540187,תיכון ראשית עירוני ח,חלש - בינוני,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי דתי,רשמי,528,"4,709,859",83,164,0,0,210,"1,390,539",0,0,"2,984,455",0,"412,763",0,"710,161",0,0,0,0,0,276,48,12.0,5.0,"10,207,778", 
תשעו,תל אביב,תל אביב-יפו,540195,עירוני ט',בינוני,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,"1,288","11,565,659",199,435,0,0,418,"2,764,466",0,0,"13,005,892",0,"1,486,143",0,"824,981",0,0,0,0,0,"1,254",82,44.0,7.0,"29,647,141", 
תשעו,תל אביב,תל אביב-יפו,540476,ישיבת הרב עמיאל,חזק,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי דתי,מוכר,0,0,0,0,0,0,0,0,0,0,"3,116,535",0,"1,177",0,"149,723",0,0,0,0,0,156,0,8.0,0.0,"3,267,436", 
תשעו,תל אביב,תל אביב-יפו,540484,ישיבה תכונית בר אילן,בינוני - חזק,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי דתי,רשמי,334,"3,022,682",46,94,0,0,66,"437,303",56,"7,864","2,568,317",0,"337,031",0,"283,314",0,0,0,0,0,306,0,12.0,0.0,"6,656,511", 
תשעו,תל אביב,תל אביב-יפו,540518,עירוני יא',בינוני,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"3,862,511",0,"57,766",0,"145,482",0,0,0,0,0,99,8,5.0,1.0,"4,065,759", 
תשעו,תל אביב,תל אביב-יפו,540690,אורט יד שפירא,בינוני - חזק,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"449,234",0,0,0,"56,914",0,0,0,0,0,19,0,2.0,0.0,"506,148", 
תשעו,תל אביב,תל אביב-יפו,540716,ישיבת שמו שמעון,חזק,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"90,753",0,0,0,"6,325",0,0,0,0,0,20,0,4.0,0.0,"97,078", 
תשעו,תל אביב,תל אביב-יפו,540807,אנקורי,חזק,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"4,632,065",0,"1,448",0,"509,054",0,0,0,0,0,330,0,11.0,0.0,"5,142,567", 
תשעו,תל אביב,תל אביב-יפו,540898,אולפנא בני עקיבא,בינוני - חזק,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי דתי,רשמי,287,"2,742,496",31,78,0,0,0,0,0,0,"3,232,497",0,"306,285",0,"274,807",0,0,0,0,0,235,0,9.0,0.0,"6,556,085", 
תשעו,תל אביב,תל אביב-יפו,541466,שירת חנה,בינוני,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"2,239,401",0,505,0,"77,699",0,0,0,0,0,108,0,5.0,0.0,"2,317,605", 
תשעו,תל אביב,תל אביב-יפו,541581,הפתוח הדמוקרטי,חזק,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"918,299",0,"35,040",0,"32,497",0,0,0,0,0,40,0,3.0,0.0,"985,836", 
תשעו,תל אביב,תל אביב-יפו,541730,"תיכון ת""א",בינוני - חזק,סגור,רגיל,עליונה בלבד,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"58,181",0,972,0,0,0,0,0,0,0,0,0,0.0,0.0,"59,152", 
תשעו,תל אביב,תל אביב-יפו,541797,"ביה""ס חינוך לנוער",בינוני - חזק,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"1,304,708",0,0,"1,167","10,343",0,0,0,0,0,0,0,0.0,0.0,"1,316,218",תשלומים הוקפאו במהלך שנת הלימודים בנושא תקציבי אחד או יותר
תשעו,תל אביב,תל אביב-יפו,541839,שער שמעון,בינוני,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"666,669",0,600,0,"48,468",0,0,0,0,0,67,0,4.0,0.0,"715,737", 
תשעו,תל אביב,תל אביב-יפו,542035,"מוזות-בי""ס תיכון לאומניות",חזק,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"2,511,039",0,"1,112",0,"79,856",0,0,0,0,0,97,0,6.0,0.0,"2,592,007", 
תשעו,תל אביב,תל אביב-יפו,544031,ישיבת הישוב החדש,חזק,פעיל,רגיל,"חט""ב בלבד",יהודי,ממלכתי דתי,רשמי,56,"469,813",6,11,0,0,0,0,0,0,0,0,"64,032",0,"11,922",0,0,0,0,0,32,0,1.0,0.0,"545,768", 
תשעו,תל אביב,תל אביב-יפו,544056,"ממ""ד לטכנולוגיה  ולאומנויות", ,פעיל,מיוחד,"חט""ב ועליונה",יהודי,ממלכתי דתי,רשמי,607,"5,594,075",88,202,0,0,0,0,"1,191","167,240","10,364",0,"908,057",0,"154,692",0,0,0,0,0,0,69,0.0,12.0,"6,834,429", 
תשעו,תל אביב,תל אביב-יפו,544163,"חט""ב גורדון",חזק,פעיל,רגיל,"חט""ב בלבד",יהודי,ממלכתי,רשמי,271,"2,431,131",48,99,0,0,0,0,0,0,0,0,"344,582",0,"22,852",0,0,0,0,0,173,0,6.0,0.0,"2,798,565", 
תשעו,תל אביב,תל אביב-יפו,544577,"חט""ב עירוני ב-ג בנות",בינוני,פעיל,רגיל,"חט""ב בלבד",יהודי,ממלכתי דתי,רשמי,565,"5,068,943",90,184,0,0,0,0,0,0,0,0,"434,333",0,"118,024",0,0,0,0,0,182,20,8.0,3.0,"5,621,300", 
תשעו,תל אביב,תל אביב-יפו,544619,"בי""ס לאמנויות",חזק,פעיל,רגיל,"חט""ב בלבד",יהודי,ממלכתי,רשמי,310,"2,707,550",45,96,0,0,0,0,0,0,0,0,"457,912",0,"20,939",0,0,0,0,0,230,0,7.0,0.0,"3,186,401", 
תשעו,תל אביב,תל אביב-יפו,544627,ביס לטבע סביבה וחברה,חזק,פעיל,רגיל,"חט""ב בלבד",יהודי,ממלכתי,רשמי,220,"1,957,177",39,80,0,0,0,0,0,0,0,0,"374,336",0,"17,550",0,0,0,0,0,171,0,6.0,0.0,"2,349,063", 
תשעו,תל אביב,תל אביב-יפו,544635,"חט""ב ביה""ס הפתוח",בינוני - חזק,פעיל,רגיל,"חט""ב בלבד",יהודי,ממלכתי,רשמי,79,"684,821",10,25,0,0,0,0,0,0,0,0,"130,025",0,"10,240",0,0,0,0,0,64,0,2.0,0.0,"825,087", 
תשעו,תל אביב,תל אביב-יפו,547042,תיכון טרה סנטה יפו,בינוני,פעיל,רגיל,עליונה בלבד,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"1,442,623",0,"1,030",0,"114,454",0,0,0,0,0,112,0,4.0,0.0,"1,558,107", 
תשעו,תל אביב,תל אביב-יפו,548016,עירוני יב',חלש - בינוני,פעיל,רגיל,"חט""ב ועליונה",ערבי,ממלכתי,רשמי,976,"8,762,141",150,325,0,0,208,"1,376,120",0,0,"5,754,238",0,"1,066,126",0,"742,174",0,0,0,0,0,763,46,33.0,6.0,"17,700,799", 
תשעו,תל אביב,תל אביב-יפו,548024,תיכון פרר,בינוני - חזק,פעיל,רגיל,יסודי ועליונה,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"1,191,309",0,0,0,"3,381,454",0,0,0,0,0,618,0,22.0,0.0,"4,572,762", 
תשעו,תל אביב,תל אביב-יפו,548032,מרכז חינוך יפו,חלש,פעיל,רגיל,עליונה בלבד,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"2,597,219",0,505,0,"44,811",0,0,0,0,0,96,0,6.0,0.0,"2,642,535", 
תשעו,תל אביב,תל אביב-יפו,548040,תיכון סנט מיכאל,בינוני - חזק,פעיל,רגיל,עליונה בלבד,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"436,083",0,675,0,"281,736",0,0,0,0,0,44,0,4.0,0.0,"718,494", 
תשעו,תל אביב,תל אביב-יפו,548404,אג'יאל,בינוני,פעיל,רגיל,"חט""ב ועליונה",ערבי,ממלכתי,רשמי,416,"3,732,436",62,127,0,0,79,"521,494",0,0,"1,249,691",0,"355,071",0,"300,425",0,0,0,0,0,307,0,12.0,0.0,"6,159,117", 
תשעו,תל אביב,תל אביב-יפו,560094,תיכון תל אביב,בינוני,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"2,316,360",0,580,0,"215,770",0,0,0,0,0,94,0,4.0,0.0,"2,532,711", 
